,vid,category,resolution,x_Subjects,MOSFull,MOSChunk00,MOSChunk05,MOSChunk10,stdFull,stdChunk00,stdChunk05,stdChunk10,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
188,NewsClip_720P-579b,NewsClip,720,110,2.866,3.0239999999999996,3.0180000000000002,2.461,0.639,0.642,0.618,0.555,1280,720,yuv420p,29.97002997,,,
189,NewsClip_720P-5d89,NewsClip,720,137,4.48,4.349,4.414,4.462,0.436,0.44799999999999995,0.43200000000000005,0.42200000000000004,1280,720,yuv420p,29.955,,,
190,NewsClip_720P-6016,NewsClip,720,122,4.522,4.3260000000000005,4.218999999999999,4.372,0.39899999999999997,0.435,0.531,0.474,1280,720,yuv420p,25.0,,,
191,NewsClip_720P-6106,NewsClip,720,110,2.9960000000000004,2.838,2.924,3.12,0.634,0.679,0.674,0.659,1280,720,yuv420p,30.0,,,
192,NewsClip_720P-672c,NewsClip,720,121,3.987,4.052,3.864,3.846,0.496,0.413,0.465,0.47700000000000004,1280,720,yuv420p,25.0,,,
193,NewsClip_720P-6a19,NewsClip,720,116,3.5469999999999997,2.9930000000000003,3.484,3.687,0.5,0.609,0.51,0.514,1280,720,yuv420p,29.97002997,,,
195,NewsClip_720P-6cde,NewsClip,720,128,4.297,4.439,4.345,4.357,0.586,0.431,0.465,0.529,1280,720,yuv420p,24.0,,,
196,NewsClip_720P-72d2,NewsClip,720,109,4.357,4.3389999999999995,3.5639999999999996,3.758,0.507,0.494,0.506,0.5489999999999999,1280,720,yuv420p,29.97002997,,,
198,NewsClip_720P-739b,NewsClip,720,148,4.007,3.925,3.84,3.9819999999999998,0.608,0.499,0.47200000000000003,0.46299999999999997,1280,720,yuv420p,29.97002997,,,
199,NewsClip_720P-7745,NewsClip,720,129,4.5280000000000005,4.465,4.49,4.431,0.446,0.433,0.43200000000000005,0.449,1280,720,yuv420p,29.97002997,,,
200,NewsClip_720P-7b7e,NewsClip,720,119,4.145,4.038,4.2410000000000005,4.1080000000000005,0.613,0.509,0.452,0.384,1280,720,yuv420p,29.97002997,,,
201,NewsClip_720P-7b97,NewsClip,720,109,2.803,2.025,1.825,2.866,0.861,0.851,0.7859999999999999,0.713,1280,720,yuv420p,29.97002997,,,
202,NewsClip_720P-7c67,NewsClip,720,125,4.434,4.497,4.412,3.911,0.474,0.436,0.48700000000000004,0.524,1280,720,yuv420p,29.97002997,,,
203,NewsClip_720P-7e56,NewsClip,720,124,4.41,4.402,3.83,3.875,0.42,0.38,0.517,0.493,1280,720,yuv420p,29.97002997,,,
204,Sports_720P-00a1,Sports,720,112,4.061,4.313,4.335,4.296,0.447,0.445,0.478,0.473,1280,960,yuv420p,48.0,,,
205,Sports_720P-0104,Sports,720,141,4.223,4.272,4.327,4.365,0.603,0.556,0.47,0.451,1280,720,yuv420p,25.0,,,
206,Sports_720P-058f,Sports,720,137,4.28,4.224,4.309,4.287,0.52,0.619,0.5429999999999999,0.52,1280,720,yuv420p,119.88016529999999,,,
207,Sports_720P-07d0,Sports,720,129,3.863,3.813,3.665,3.595,0.47100000000000003,0.501,0.45899999999999996,0.542,1280,720,yuv420p,29.97002997,,,
208,Sports_720P-0b9e,Sports,720,130,3.9419999999999997,3.763,3.8369999999999997,3.9389999999999996,0.48200000000000004,0.544,0.46,0.547,1280,720,yuv420p,50.0,,,
209,Sports_720P-17fb,Sports,720,128,3.591,3.32,3.415,3.364,0.525,0.68,0.652,0.6459999999999999,1280,720,yuv420p,30.052,,,
210,Sports_720P-2191,Sports,720,128,3.7889999999999997,3.971,3.917,3.951,0.551,0.499,0.495,0.537,1280,720,yuv420p,59.94006309,,,
211,Sports_720P-2234,Sports,720,142,4.16,4.073,4.292,4.186,0.561,0.375,0.485,0.511,1280,720,yuv420p,29.97002997,,,
212,Sports_720P-2632,Sports,720,112,3.884,3.687,3.662,3.785,0.491,0.525,0.52,0.48200000000000004,1280,720,yuv420p,25.0,,,
213,Sports_720P-2c06,Sports,720,117,3.978,3.5810000000000004,3.8339999999999996,3.8360000000000003,0.42100000000000004,0.44299999999999995,0.515,0.431,1280,720,yuv420p,25.0,,,
214,Sports_720P-2c80,Sports,720,115,3.136,3.235,3.1060000000000003,3.182,0.654,0.515,0.627,0.615,1280,720,yuv420p,29.795,,,
215,Sports_720P-3072,Sports,720,131,3.18,3.217,3.071,2.9610000000000003,0.679,0.675,0.6940000000000001,0.747,1280,720,yuv420p,29.97002997,,,
216,Sports_720P-3338,Sports,720,115,4.4830000000000005,4.371,4.31,4.367,0.426,0.451,0.434,0.408,1280,720,yuv420p,24.0,,,
217,Sports_720P-33c6,Sports,720,124,2.985,2.991,2.9160000000000004,2.978,0.624,0.6,0.5539999999999999,0.621,1280,720,yuv422p,30.0,,,
218,Sports_720P-38a1,Sports,720,129,3.165,2.782,2.792,3.3689999999999998,0.695,0.616,0.626,0.54,1280,720,yuv420p,30.0,,,
219,Sports_720P-3eb4,Sports,720,115,3.802,3.866,3.8160000000000003,3.917,0.47100000000000003,0.496,0.503,0.489,1280,720,yuv420p,25.0,,,
220,Sports_720P-3ffe,Sports,720,127,3.011,2.8789999999999996,3.09,2.827,0.6629999999999999,0.606,0.626,0.655,1280,720,yuv420p,30.03,,,
221,Sports_720P-4b69,Sports,720,113,3.903,3.7030000000000003,3.6180000000000003,3.615,0.498,0.541,0.59,0.501,1280,720,yuv420p,30.0,,,
222,Sports_720P-4c6f,Sports,720,112,4.105,3.701,3.9,3.9219999999999997,0.389,0.444,0.41,0.501,1280,720,yuv420p,25.0,,,
223,Sports_720P-50cf,Sports,720,132,3.372,3.2969999999999997,3.2889999999999997,3.335,0.546,0.489,0.515,0.546,1280,720,yuv420p,24.0,,,
224,Sports_720P-531c,Sports,720,112,4.555,4.515,4.532,4.473,0.38799999999999996,0.409,0.405,0.46399999999999997,1280,720,yuv420p,29.97002997,,,
225,Sports_720P-5833,Sports,720,119,3.205,3.0380000000000003,3.0189999999999997,3.5610000000000004,0.6829999999999999,0.6729999999999999,0.737,0.593,1280,720,yuv420p,29.97002997,,,
226,Sports_720P-5ae1,Sports,720,141,4.333,4.287,4.244,4.381,0.52,0.601,0.619,0.502,1280,720,yuv420p,30.0,,,
227,Sports_720P-5bfd,Sports,720,127,4.677,4.667,4.627,4.531000000000001,0.413,0.373,0.39,0.38799999999999996,1280,960,yuv420p,47.95205479,,,
228,Sports_720P-5e39,Sports,720,121,3.685,3.636,3.6839999999999997,3.4419999999999997,0.469,0.436,0.424,0.452,1280,720,yuv420p,29.97002997,,,
229,Sports_720P-5ea4,Sports,720,144,4.238,4.257,4.1819999999999995,4.2139999999999995,0.544,0.525,0.43,0.439,1280,720,yuv420p,50.0,,,
230,Sports_720P-62ba,Sports,720,124,2.965,2.8819999999999997,2.883,3.014,0.5870000000000001,0.635,0.648,0.63,1280,720,yuv420p,30.0,,,
232,Sports_720P-675b,Sports,720,133,3.201,3.2260000000000004,3.247,3.377,0.677,0.5479999999999999,0.574,0.595,1280,720,yuv420p,25.0,,,
233,Sports_720P-69a0,Sports,720,117,3.878,4.0569999999999995,3.873,3.782,0.504,0.6459999999999999,0.6,0.5670000000000001,1280,720,yuv420p,29.97002997,,,
234,Sports_720P-6bb7,Sports,720,123,3.8819999999999997,3.87,3.7769999999999997,3.6519999999999997,0.493,0.474,0.496,0.469,1280,720,yuv420p,25.0,,,
235,Sports_720P-6d04,Sports,720,122,3.783,3.7510000000000003,3.7230000000000003,3.674,0.45799999999999996,0.5489999999999999,0.54,0.5429999999999999,1280,720,yuv420p,59.94006309,,,
236,Sports_720P-7ba7,Sports,720,122,3.5660000000000003,3.451,3.426,3.516,0.5539999999999999,0.49,0.575,0.5329999999999999,1280,720,yuv420p,30.0,,,
237,TelevisionClip_720P-1862,TelevisionClip,720,127,3.238,3.1289999999999996,3.073,3.1319999999999997,0.636,0.6940000000000001,0.655,0.667,1280,720,yuv420p,29.97002997,,,
238,TelevisionClip_720P-19de,TelevisionClip,720,148,4.346,4.398,4.413,4.141,0.473,0.456,0.441,0.634,1280,720,yuv420p,25.0,,,
239,TelevisionClip_720P-1b61,TelevisionClip,720,131,4.2989999999999995,4.386,4.418,4.395,0.49200000000000005,0.489,0.442,0.436,1280,720,yuv420p,29.97002997,,,
241,TelevisionClip_720P-31ce,TelevisionClip,720,131,4.324,4.167,4.406000000000001,4.244,0.449,0.31,0.43200000000000005,0.465,1280,720,yuv420p,24.0,,,
242,TelevisionClip_720P-3f4c,TelevisionClip,720,115,2.515,1.902,1.903,,0.83,0.684,0.698,,1280,720,yuv420p,53.56900212,,,
243,TelevisionClip_720P-44d1,TelevisionClip,720,112,3.839,3.7460000000000004,3.819,3.687,0.498,0.47200000000000003,0.5670000000000001,0.488,1280,720,yuv420p,30.0,,,
245,TelevisionClip_720P-4edb,TelevisionClip,720,110,4.015,3.807,3.76,3.7460000000000004,0.504,0.475,0.485,0.44799999999999995,1280,720,yuv420p,23.97602398,,,
247,TelevisionClip_720P-5e93,TelevisionClip,720,136,4.292,4.3180000000000005,4.091,4.1419999999999995,0.465,0.486,0.594,0.376,1280,720,yuv420p,25.0,,,
248,TelevisionClip_720P-7c06,TelevisionClip,720,150,4.396,4.417,4.395,4.434,0.43200000000000005,0.473,0.44299999999999995,0.43700000000000006,1280,720,yuv420p,29.97002997,,,
249,VerticalVideo_720P-0750,VerticalVideo,720,124,3.71,3.537,3.571,3.718,0.56,0.77,0.71,0.44,720,1280,yuv420p,29.9,,,
250,VerticalVideo_720P-0dac,VerticalVideo,720,104,2.9339999999999997,2.605,2.847,2.759,0.684,0.627,0.58,0.6579999999999999,720,1280,yuv420p,29.97002997,,,
251,VerticalVideo_720P-0f61,VerticalVideo,720,118,4.522,4.544,4.539,4.496,0.465,0.41600000000000004,0.41,0.436,740,1324,yuv420p,60.0,,,
252,VerticalVideo_720P-19fa,VerticalVideo,720,132,4.269,4.24,4.2780000000000005,4.218,0.59,0.581,0.604,0.5760000000000001,720,1280,yuv420p,29.954,,,
253,VerticalVideo_720P-1ada,VerticalVideo,720,135,3.532,3.341,3.4560000000000004,3.593,0.5579999999999999,0.718,0.57,0.45299999999999996,720,1280,yuv420p,29.888,,,
254,VerticalVideo_720P-2efc,VerticalVideo,720,113,3.523,3.431,3.384,3.147,0.5479999999999999,0.6920000000000001,0.579,0.636,720,1280,yuv420p,28.112,,,
256,VerticalVideo_720P-42f2,VerticalVideo,720,129,3.199,3.2960000000000003,3.0810000000000004,2.895,0.618,0.5539999999999999,0.613,0.569,720,1280,yuv420p,25.747,,,
258,VerticalVideo_720P-456c,VerticalVideo,720,114,3.7110000000000003,4.004,3.907,3.765,0.507,0.384,0.478,0.439,720,1280,yuv420p,30.0,,,
259,VerticalVideo_720P-4730,VerticalVideo,720,117,4.107,4.357,4.325,4.052,0.47200000000000003,0.462,0.42,0.401,720,1280,yuv420p,30.0,,,
260,VerticalVideo_720P-4ca7,VerticalVideo,720,128,4.442,4.445,4.434,4.397,0.515,0.456,0.474,0.49700000000000005,748,1332,yuv420p,60.0,,,
263,VerticalVideo_720P-6580,VerticalVideo,720,121,2.9789999999999996,3.0669999999999997,2.9339999999999997,2.784,0.618,0.654,0.598,0.631,720,1280,yuv420p,9.064,,,
264,VerticalVideo_720P-665d,VerticalVideo,720,104,4.023,4.178999999999999,4.236000000000001,4.098,0.49700000000000005,0.591,0.5820000000000001,0.633,720,1280,yuv420p,29.724,,,
265,VerticalVideo_720P-669d,VerticalVideo,720,152,4.176,4.314,4.263,4.364,0.639,0.505,0.609,0.48100000000000004,720,1280,yuv420p,30.0,,,
266,VerticalVideo_720P-6bf7,VerticalVideo,720,127,4.261,4.266,4.227,4.135,0.544,0.544,0.524,0.568,720,1280,yuv420p,30.10099889,,,
267,VerticalVideo_720P-7517,VerticalVideo,720,131,4.271,4.162,4.132,3.978,0.47100000000000003,0.522,0.5710000000000001,0.569,750,1334,yuv420p,25.0,,,
268,VerticalVideo_720P-7859,VerticalVideo,720,107,3.603,3.1710000000000003,3.3989999999999996,3.5610000000000004,0.593,0.6829999999999999,0.501,0.544,720,1280,yuv420p,30.018,,,
269,VerticalVideo_720P-7c1d,VerticalVideo,720,130,4.502,4.375,4.495,4.452,0.461,0.579,0.439,0.526,720,1280,yuv420p,50.71300448,,,
270,Vlog_720P-033a,Vlog,720,129,4.302,4.26,4.357,4.256,0.479,0.45899999999999996,0.488,0.529,1280,720,yuv420p,25.0,,,
271,Vlog_720P-03d5,Vlog,720,121,3.605,3.77,3.2119999999999997,3.1060000000000003,0.5489999999999999,0.45799999999999996,0.754,0.701,1280,720,yuv420p,30.0,,,
272,Vlog_720P-03f9,Vlog,720,109,3.972,3.955,3.906,3.88,0.446,0.48,0.436,0.47700000000000004,1280,720,yuv420p,23.97602398,,,
273,Vlog_720P-0d79,Vlog,720,110,3.805,3.574,4.024,4.245,0.479,0.511,0.603,0.474,1280,720,yuv420p,29.97002997,,,
275,Vlog_720P-11c5,Vlog,720,122,3.8160000000000003,3.741,3.73,3.773,0.53,0.48,0.484,0.488,1280,720,yuv420p,30.0,,,
277,Vlog_720P-135c,Vlog,720,115,3.872,3.759,3.7030000000000003,3.74,0.461,0.509,0.49200000000000005,0.485,1280,720,yuv420p,25.0,,,
278,Vlog_720P-141f,Vlog,720,105,3.128,2.815,2.908,3.11,0.6859999999999999,0.768,0.75,0.7040000000000001,1280,720,yuv420p,30.0,,,
279,Vlog_720P-155f,Vlog,720,133,4.316,4.4030000000000005,4.331,3.8369999999999997,0.493,0.439,0.484,0.462,1280,720,yuv420p,29.97002997,,,
281,Vlog_720P-2929,Vlog,720,116,3.918,3.8680000000000003,3.889,3.867,0.512,0.5529999999999999,0.518,0.602,1280,720,yuv420p,30.0,,,
283,Vlog_720P-329f,Vlog,720,125,3.7,3.824,3.832,3.6710000000000003,0.47100000000000003,0.515,0.456,0.479,1280,720,yuv420p,24.0,,,
284,Vlog_720P-32b2,Vlog,720,120,4.365,4.2860000000000005,4.338,4.351,0.465,0.473,0.475,0.423,1280,720,yuv420p,29.97002997,,,
285,Vlog_720P-343d,Vlog,720,127,3.667,3.597,3.951,3.835,0.541,0.593,0.684,0.636,1280,720,yuv420p,30.0,,,
286,Vlog_720P-372d,Vlog,720,121,4.047,3.78,3.904,4.145,0.495,0.467,0.46299999999999997,0.409,1280,720,yuv420p,29.97002997,,,
287,Vlog_720P-3e9c,Vlog,720,114,3.8819999999999997,3.7680000000000002,3.7460000000000004,3.7539999999999996,0.524,0.469,0.467,0.49700000000000005,1280,720,yuv420p,25.0,,,
288,Vlog_720P-4e3d,Vlog,720,116,2.7430000000000003,2.725,2.86,2.895,0.779,0.76,0.706,0.736,1280,720,yuv420p,30.0,,,
289,Vlog_720P-5364,Vlog,720,113,2.7939999999999996,2.815,2.63,2.655,0.7859999999999999,0.688,0.775,0.765,1280,720,yuv420p,30.0,,,
291,Vlog_720P-561e,Vlog,720,133,4.438,4.465,4.46,4.373,0.45899999999999996,0.44799999999999995,0.426,0.508,1280,720,yuv420p,30.0,,,
292,Vlog_720P-5d08,Vlog,720,126,3.783,3.739,3.78,3.7739999999999996,0.555,0.5,0.499,0.491,732,720,yuv420p,24.0,,,
293,Vlog_720P-60f8,Vlog,720,134,4.335,4.1610000000000005,4.192,4.11,0.488,0.39799999999999996,0.371,0.581,1280,720,yuv420p,25.0,,,
295,Vlog_720P-6d56,Vlog,720,115,3.7760000000000002,3.905,3.675,3.301,0.48100000000000004,0.466,0.507,0.488,1280,720,yuv420p,29.97002997,,,
