,vid,category,resolution,x_Subjects,MOSFull,MOSChunk00,MOSChunk05,MOSChunk10,stdFull,stdChunk00,stdChunk05,stdChunk10,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
192,MusicVideo_1080P-0706,MusicVideo,1080,130,4.084,3.8810000000000002,3.85,3.8,0.617,0.607,0.61,0.474,1920,1080,yuv422p10le,23.97602398,,,
193,MusicVideo_1080P-0860,MusicVideo,1080,128,3.963,3.984,3.978,4.103,0.542,0.5379999999999999,0.528,0.419,1920,1080,yuv420p,29.97002997,,,
194,MusicVideo_1080P-106d,MusicVideo,1080,112,3.259,3.44,3.0780000000000003,2.945,0.727,0.531,0.64,0.64,1440,1080,yuv420p,29.97002997,,,
195,MusicVideo_1080P-16e6,MusicVideo,1080,139,4.349,4.474,4.548,4.592,0.5720000000000001,0.479,0.473,0.418,1920,1080,yuv420p,25.0,,,
196,MusicVideo_1080P-18f5,MusicVideo,1080,116,3.8289999999999997,3.793,3.247,3.7510000000000003,0.563,0.531,0.665,0.601,1920,1080,yuv420p,25.0,,,
197,MusicVideo_1080P-1a53,MusicVideo,1080,124,3.577,3.279,3.197,3.27,0.574,0.7709999999999999,0.759,0.774,1920,1080,yuv420p,29.97002997,,,
198,MusicVideo_1080P-24f5,MusicVideo,1080,144,4.283,4.346,4.3,4.2219999999999995,0.478,0.506,0.485,0.575,1920,1080,yuv420p,24.0,,,
199,MusicVideo_1080P-2b2b,MusicVideo,1080,136,4.436,4.51,4.51,4.484,0.445,0.42700000000000005,0.44299999999999995,0.42200000000000004,1920,1080,yuv420p,25.0,,,
200,MusicVideo_1080P-2d1c,MusicVideo,1080,108,3.616,3.585,3.694,3.685,0.506,0.535,0.48200000000000004,0.461,1440,1080,yuv420p,29.97002997,,,
201,MusicVideo_1080P-34ff,MusicVideo,1080,118,3.658,3.4739999999999998,3.452,3.3080000000000003,0.505,0.508,0.498,0.515,1440,1080,yuv420p,25.0,,,
202,MusicVideo_1080P-3a50,MusicVideo,1080,119,3.69,3.5580000000000003,3.38,3.498,0.564,0.57,0.769,0.623,1920,1080,yuv420p,25.0,,,
203,MusicVideo_1080P-453f,MusicVideo,1080,133,4.372,4.622,4.5680000000000005,4.481,0.59,0.436,0.455,0.508,1920,1080,yuv420p,25.0,,,
204,MusicVideo_1080P-4671,MusicVideo,1080,129,3.083,3.008,3.009,3.395,0.6609999999999999,0.5920000000000001,0.551,0.524,1920,1080,yuv420p,25.0,,,
206,MusicVideo_1080P-5072,MusicVideo,1080,144,4.19,4.021,3.997,4.045,0.594,0.514,0.478,0.526,1920,1080,yuv420p,23.97602398,,,
207,MusicVideo_1080P-55af,MusicVideo,1080,122,3.748,3.6860000000000004,3.846,3.906,0.523,0.474,0.433,0.523,1920,1080,yuv422p10le,24.0,,,
210,MusicVideo_1080P-6260,MusicVideo,1080,110,3.042,2.613,2.003,2.833,0.66,0.8,0.807,0.736,1920,1080,yuv420p,25.0,,,
211,MusicVideo_1080P-65c6,MusicVideo,1080,107,4.066,3.9730000000000003,4.223,4.013,0.40700000000000003,0.524,0.5710000000000001,0.478,1920,1080,yuv420p,25.0,,,
212,MusicVideo_1080P-6c1d,MusicVideo,1080,142,4.323,4.3,4.356,4.262,0.512,0.565,0.449,0.483,1920,1080,yuv420p,25.0,,,
213,MusicVideo_1080P-6c88,MusicVideo,1080,110,3.318,2.991,2.9330000000000003,2.7560000000000002,0.516,0.586,0.6559999999999999,0.595,1920,1080,yuv420p,29.97002997,,,
214,MusicVideo_1080P-6fb1,MusicVideo,1080,116,3.492,3.5010000000000003,3.676,3.786,0.5329999999999999,0.507,0.528,0.504,1440,1080,yuv420p,25.0,,,
215,MusicVideo_1080P-7265,MusicVideo,1080,115,3.5660000000000003,3.595,3.551,3.1239999999999997,0.516,0.52,0.5489999999999999,0.799,1920,1080,yuv420p,25.0,,,
216,MusicVideo_1080P-7706,MusicVideo,1080,126,2.925,2.917,3.05,2.978,0.774,0.696,0.693,0.759,1920,1080,yuv420p,29.97002997,,,
218,MusicVideo_1080P-7f2e,MusicVideo,1080,109,3.75,3.772,3.633,3.588,0.5760000000000001,0.6970000000000001,0.63,0.5770000000000001,1920,1080,yuv422p10le,24.0,,,
219,NewsClip_1080P-00c3,NewsClip,1080,141,4.421,4.415,4.458,4.44,0.462,0.42200000000000004,0.405,0.465,1920,1080,yuv420p,50.0,,,
220,NewsClip_1080P-02fd,NewsClip,1080,145,4.159,4.216,4.268,4.215,0.596,0.495,0.474,0.496,1920,1080,yuv420p,25.0,,,
221,NewsClip_1080P-06df,NewsClip,1080,124,4.489,4.559,4.3839999999999995,4.283,0.40299999999999997,0.379,0.486,0.489,1920,1080,yuv420p,25.0,,,
222,NewsClip_1080P-0abf,NewsClip,1080,122,3.6719999999999997,3.503,3.182,3.4589999999999996,0.501,0.474,0.631,0.48700000000000004,1920,1080,yuv420p,29.97002997,,,
224,NewsClip_1080P-1db0,NewsClip,1080,152,4.141,4.138999999999999,4.081,4.234,0.584,0.628,0.49,0.534,1920,1080,yuv420p,25.0,,,
225,NewsClip_1080P-22b3,NewsClip,1080,113,3.812,3.572,3.293,3.65,0.479,0.54,0.534,0.506,1440,1080,yuv420p,25.0,,,
227,NewsClip_1080P-27fb,NewsClip,1080,124,4.002,3.958,3.968,3.935,0.495,0.49200000000000005,0.48200000000000004,0.48100000000000004,1920,1080,yuv420p,25.0,,,
228,NewsClip_1080P-2eb0,NewsClip,1080,131,4.484,4.533,4.503,4.566,0.413,0.406,0.424,0.409,1920,1080,yuv420p,29.97002997,,,
229,NewsClip_1080P-3427,NewsClip,1080,131,4.382,4.513999999999999,4.34,4.073,0.48700000000000004,0.4,0.491,0.447,1920,1080,yuv420p,25.0,,,
231,NewsClip_1080P-3c7c,NewsClip,1080,113,4.462,4.459,4.282,4.188,0.493,0.45399999999999996,0.523,0.574,1920,1080,yuv420p,25.0,,,
233,NewsClip_1080P-4241,NewsClip,1080,129,3.9360000000000004,3.713,3.513,4.0969999999999995,0.507,0.55,0.525,0.637,1920,1080,yuv420p,25.0,,,
234,NewsClip_1080P-48ae,NewsClip,1080,135,3.887,3.765,3.819,3.763,0.406,0.489,0.48100000000000004,0.5,1920,1080,yuv420p,29.97002997,,,
239,NewsClip_1080P-5b53,NewsClip,1080,126,4.45,4.433,4.382,4.418,0.425,0.43,0.46399999999999997,0.47,1920,1080,yuv420p,59.94006309,,,
240,NewsClip_1080P-5be1,NewsClip,1080,123,4.065,4.2330000000000005,4.312,3.86,0.535,0.621,0.502,0.45899999999999996,1920,1080,yuv420p,25.0,,,
242,NewsClip_1080P-632e,NewsClip,1080,113,3.517,3.137,3.375,3.7119999999999997,0.495,0.6579999999999999,0.49700000000000005,0.562,1920,1080,yuv420p,29.97002997,,,
245,NewsClip_1080P-67dc,NewsClip,1080,112,3.977,3.963,3.8510000000000004,4.053999999999999,0.46299999999999997,0.38,0.467,0.5720000000000001,1920,1080,yuv420p,25.0,,,
248,NewsClip_1080P-7816,NewsClip,1080,141,3.855,3.702,3.76,3.7560000000000002,0.503,0.47,0.48100000000000004,0.457,1920,1080,yuv420p,25.0,,,
250,Sports_1080P-0063,Sports,1080,113,3.447,3.465,3.484,3.33,0.612,0.609,0.55,0.716,1920,1080,yuv420p,25.0,,,
251,Sports_1080P-0640,Sports,1080,117,3.5239999999999996,3.455,3.359,3.022,0.511,0.49,0.507,0.631,1920,1080,yuv420p,29.97002997,,,
252,Sports_1080P-08e1,Sports,1080,135,4.224,4.262,3.987,4.079,0.56,0.532,0.485,0.581,1920,1080,yuv420p,25.0,,,
253,Sports_1080P-0d0c,Sports,1080,108,3.98,4.06,4.1739999999999995,4.015,0.516,0.562,0.435,0.528,1920,1080,yuv420p,60.0,,,
254,Sports_1080P-15d1,Sports,1080,114,4.57,4.5760000000000005,4.542,4.551,0.39299999999999996,0.397,0.385,0.41,1920,1080,yuv420p,29.97002997,,,
255,Sports_1080P-19d8,Sports,1080,123,4.4719999999999995,4.365,4.452,4.466,0.42200000000000004,0.604,0.493,0.456,1920,1080,yuv420p,30.0,,,
256,Sports_1080P-1ae3,Sports,1080,123,3.352,3.35,3.3539999999999996,3.313,0.6829999999999999,0.495,0.512,0.647,1440,1080,yuv420p,29.97002997,,,
257,Sports_1080P-1bf7,Sports,1080,127,4.49,4.4639999999999995,4.335,4.309,0.496,0.451,0.46299999999999997,0.5,1920,1080,yuv420p,30.0,,,
258,Sports_1080P-1d78,Sports,1080,122,3.378,3.495,3.31,3.265,0.718,0.598,0.7120000000000001,0.685,1920,1080,yuv420p,29.97002997,,,
259,Sports_1080P-241e,Sports,1080,131,4.4110000000000005,4.2330000000000005,4.473,4.407,0.461,0.604,0.457,0.47700000000000004,1920,1080,yuv420p,29.97002997,,,
260,Sports_1080P-2524,Sports,1080,128,3.662,3.6,3.589,3.548,0.516,0.466,0.455,0.446,1920,1080,yuv420p,59.94006309,,,
261,Sports_1080P-28a6,Sports,1080,130,4.452,4.478,4.452,4.388999999999999,0.45299999999999996,0.423,0.409,0.431,1920,1080,yuv420p,29.97002997,,,
262,Sports_1080P-2a21,Sports,1080,118,3.2310000000000003,3.415,3.3,3.048,0.624,0.599,0.669,0.716,1920,1080,yuv420p,29.97002997,,,
263,Sports_1080P-3a3b,Sports,1080,115,3.6689999999999996,3.486,3.3,3.208,0.524,0.552,0.564,0.5429999999999999,1440,1080,yuv420p,25.0,,,
264,Sports_1080P-3db7,Sports,1080,118,4.021,3.8939999999999997,3.758,3.534,0.526,0.542,0.47200000000000003,0.653,1440,1080,yuv420p,25.0,,,
265,Sports_1080P-3eb0,Sports,1080,113,3.819,3.8689999999999998,3.694,3.597,0.508,0.43,0.441,0.456,1920,1080,yuv420p,25.0,,,
266,Sports_1080P-43e2,Sports,1080,148,4.414,4.454,4.436,4.435,0.42100000000000004,0.419,0.478,0.44,1920,1080,yuv420p,29.97002997,,,
267,Sports_1080P-46ed,Sports,1080,119,3.4930000000000003,2.9930000000000003,2.985,3.509,0.5710000000000001,0.642,0.605,0.518,1920,1080,yuv420p,25.0,,,
268,Sports_1080P-47e9,Sports,1080,126,4.106,3.656,3.9589999999999996,4.268,0.41200000000000003,0.515,0.48700000000000004,0.45399999999999996,1920,1080,yuv420p,25.0,,,
270,Sports_1080P-49c5,Sports,1080,139,4.1419999999999995,4.263,3.863,3.946,0.588,0.501,0.491,0.5479999999999999,1920,1080,yuv420p,29.97002997,,,
271,Sports_1080P-4e05,Sports,1080,106,3.445,3.458,3.451,3.447,0.547,0.503,0.628,0.526,1920,1080,yuv420p,25.0,,,
272,Sports_1080P-53a0,Sports,1080,113,3.429,3.412,3.4219999999999997,3.135,0.61,0.5489999999999999,0.618,0.655,1920,1080,yuv420p,30.0,,,
273,Sports_1080P-5d25,Sports,1080,123,3.478,3.6060000000000003,3.142,3.252,0.779,0.6509999999999999,0.735,0.764,1920,1080,yuv420p,29.97002997,,,
274,Sports_1080P-6571,Sports,1080,115,3.6519999999999997,3.5410000000000004,3.7569999999999997,3.695,0.44799999999999995,0.53,0.436,0.484,1920,1080,yuv420p,29.97002997,,,
275,Sports_1080P-6710,Sports,1080,141,4.335,4.317,4.417,4.303,0.428,0.474,0.444,0.583,1920,1080,yuv420p,25.0,,,
276,Sports_1080P-679d,Sports,1080,114,4.3660000000000005,4.402,4.223,4.249,0.44799999999999995,0.435,0.498,0.39799999999999996,1920,1080,yuv420p,29.97002997,,,
277,Sports_1080P-7203,Sports,1080,123,3.91,3.915,3.8560000000000003,3.908,0.46799999999999997,0.521,0.547,0.515,1920,1080,yuv420p,30.07,,,
278,Sports_1080P-7584,Sports,1080,128,3.755,3.6630000000000003,3.516,3.6439999999999997,0.47200000000000003,0.452,0.473,0.469,1920,1080,yuv420p,25.0,,,
279,Sports_1080P-76a2,Sports,1080,123,4.053999999999999,3.8939999999999997,3.911,3.958,0.44,0.49,0.514,0.52,1920,1080,yuv420p,59.94006309,,,
280,Sports_1080P-7dba,Sports,1080,119,3.718,3.7680000000000002,3.889,3.917,0.508,0.529,0.539,0.539,1440,1080,yuv420p,25.0,,,
282,TelevisionClip_1080P-0604,TelevisionClip,1080,114,3.765,4.008,3.637,3.721,0.518,0.616,0.498,0.493,1920,1080,yuv420p,25.0,,,
283,TelevisionClip_1080P-3758,TelevisionClip,1080,128,4.313,4.265,4.197,4.354,0.499,0.5,0.627,0.42,1920,1080,yuv420p,30.0,,,
284,TelevisionClip_1080P-39e3,TelevisionClip,1080,137,4.607,4.561,4.515,4.612,0.413,0.395,0.435,0.368,1440,1080,yuv420p,25.0,,,
285,TelevisionClip_1080P-3b9b,TelevisionClip,1080,135,4.251,4.404,4.402,4.117,0.596,0.48200000000000004,0.445,0.546,1920,1080,yuv420p,29.97002997,,,
286,TelevisionClip_1080P-3d10,TelevisionClip,1080,145,4.052,4.0169999999999995,4.1610000000000005,4.3260000000000005,0.616,0.6459999999999999,0.561,0.5429999999999999,1920,1080,yuv420p,29.97002997,,,
287,TelevisionClip_1080P-3d83,TelevisionClip,1080,124,3.3819999999999997,3.195,3.102,3.1460000000000004,0.521,0.636,0.608,0.63,1920,1080,yuv420p,16.632,,,
288,TelevisionClip_1080P-3e42,TelevisionClip,1080,137,1.989,1.6440000000000001,1.67,1.837,0.861,0.5670000000000001,0.6,0.682,1440,1080,yuv420p,29.97002997,,,
289,TelevisionClip_1080P-401e,TelevisionClip,1080,123,4.227,4.2989999999999995,4.331,4.2989999999999995,0.359,0.474,0.504,0.47700000000000004,1920,1080,yuv420p,25.0,,,
292,TelevisionClip_1080P-4c24,TelevisionClip,1080,132,4.334,4.369,4.287,4.328,0.526,0.444,0.45799999999999996,0.439,1920,1080,yuv420p,23.97602398,,,
295,TelevisionClip_1080P-525d,TelevisionClip,1080,143,4.273,4.478,4.47,4.244,0.556,0.498,0.42700000000000005,0.544,1920,1080,yuv420p,29.97002997,,,
296,TelevisionClip_1080P-5278,TelevisionClip,1080,125,4.099,4.056,4.045,3.906,0.617,0.624,0.634,0.46799999999999997,1920,1080,yuv420p,24.97502498,,,
298,TelevisionClip_1080P-5e68,TelevisionClip,1080,134,4.604,4.593,4.581,4.593,0.409,0.382,0.4,0.40399999999999997,1920,1080,yuv420p,29.97002997,,,
300,TelevisionClip_1080P-6026,TelevisionClip,1080,134,4.415,4.414,4.475,4.435,0.46,0.46399999999999997,0.39399999999999996,0.433,1920,1080,yuv420p,25.0,,,
301,TelevisionClip_1080P-6282,TelevisionClip,1080,115,4.199,4.4030000000000005,4.199,4.212,0.389,0.43799999999999994,0.583,0.48,1920,1080,yuv420p,29.97002997,,,
302,TelevisionClip_1080P-63e6,TelevisionClip,1080,128,4.228,4.013,4.147,4.288,0.478,0.525,0.419,0.46,1920,1080,yuv420p,29.97002997,,,
304,TelevisionClip_1080P-68c6,TelevisionClip,1080,132,4.561,4.6610000000000005,4.658,4.613,0.436,0.374,0.387,0.387,1920,1080,yuv420p,25.0,,,
306,VerticalVideo_1080P-04d4,VerticalVideo,1080,106,4.15,4.293,4.195,4.317,0.429,0.502,0.455,0.484,1080,1920,yuv420p,29.85,,,
307,VerticalVideo_1080P-1105,VerticalVideo,1080,127,3.8280000000000003,3.826,3.861,3.891,0.501,0.45299999999999996,0.455,0.47,1080,1920,yuv420p,30.0,,,
308,VerticalVideo_1080P-1ac1,VerticalVideo,1080,122,3.9789999999999996,3.7680000000000002,3.645,3.8110000000000004,0.677,0.5379999999999999,0.611,0.6679999999999999,1080,1920,yuv420p,29.951999999999998,,,
309,VerticalVideo_1080P-1c86,VerticalVideo,1080,136,1.848,1.4869999999999999,1.3219999999999998,1.5490000000000002,1.0270000000000001,0.7190000000000001,0.583,0.8140000000000001,1080,1920,yuv420p,30.0,,,
311,VerticalVideo_1080P-2195,VerticalVideo,1080,119,2.891,2.679,2.786,2.758,0.647,0.556,0.754,0.737,1088,1920,yuv420p,30.0,,,
312,VerticalVideo_1080P-2f00,VerticalVideo,1080,135,4.36,4.386,4.386,4.423,0.478,0.48200000000000004,0.425,0.484,1080,1920,yuv420p,30.0,,,
314,VerticalVideo_1080P-34ba,VerticalVideo,1080,134,3.3819999999999997,3.511,3.264,,0.703,0.606,0.7879999999999999,,1080,1920,yuv420p,111.71,,,
315,VerticalVideo_1080P-360f,VerticalVideo,1080,159,4.189,4.232,4.2139999999999995,4.104,0.564,0.61,0.527,0.515,1080,2220,yuv420p,37.402,,,
316,VerticalVideo_1080P-3709,VerticalVideo,1080,123,4.367,4.2669999999999995,4.399,4.386,0.466,0.591,0.501,0.447,1080,1920,yuv420p,30.0,,,
317,VerticalVideo_1080P-3a9b,VerticalVideo,1080,127,4.4319999999999995,4.427,4.541,4.439,0.466,0.49,0.431,0.433,1080,1920,yuv420p,78.06701031,,,
318,VerticalVideo_1080P-3d96,VerticalVideo,1080,143,4.452,4.383,4.402,,0.456,0.5529999999999999,0.547,,1080,1920,yuv420p,29.97002997,,,
319,VerticalVideo_1080P-4591,VerticalVideo,1080,114,3.4389999999999996,3.491,3.615,3.366,0.509,0.504,0.534,0.523,1080,1920,yuv420p,29.791,,,
320,VerticalVideo_1080P-4925,VerticalVideo,1080,129,4.496,4.379,4.5,4.503,0.45299999999999996,0.5710000000000001,0.44299999999999995,0.408,1080,1920,yuv420p,30.0,,,
321,VerticalVideo_1080P-4b92,VerticalVideo,1080,123,4.119,4.251,4.301,4.261,0.39299999999999996,0.479,0.475,0.556,1080,1920,yuv420p,30.0,,,
322,VerticalVideo_1080P-4da5,VerticalVideo,1080,134,4.257,4.141,4.4030000000000005,4.244,0.603,0.614,0.488,0.521,1440,2560,yuv420p,88.0,,,
323,VerticalVideo_1080P-6e19,VerticalVideo,1080,113,2.84,2.576,2.52,2.353,0.846,0.8079999999999999,0.8690000000000001,0.6829999999999999,1088,1920,yuv420p,12.030999999999999,,,
324,VerticalVideo_1080P-73b6,VerticalVideo,1080,111,4.034,3.9810000000000003,4.157,4.013999999999999,0.529,0.503,0.629,0.512,1080,1920,yuv420p,59.94006309,,,
325,VerticalVideo_1080P-766b,VerticalVideo,1080,106,3.305,3.347,3.1830000000000003,3.2319999999999998,0.449,0.45399999999999996,0.52,0.48700000000000004,1080,1920,yuv420p,29.97002997,,,
326,VerticalVideo_1080P-7c5c,VerticalVideo,1080,121,3.78,3.778,3.806,4.013,0.512,0.525,0.515,0.631,1080,1920,yuv420p,59.94006309,,,
327,VerticalVideo_1080P-7cf3,VerticalVideo,1080,117,3.955,4.005,3.9189999999999996,4.042,0.424,0.44299999999999995,0.45899999999999996,0.39899999999999997,1080,1920,yuv420p,30.0,,,
328,Vlog_1080P-010b,Vlog,1080,154,4.185,3.722,4.223,4.391,0.563,0.6509999999999999,0.604,0.485,1920,1080,yuv420p,30.0,,,
330,Vlog_1080P-1609,Vlog,1080,121,2.528,2.5269999999999997,2.6710000000000003,2.551,0.8079999999999999,1.03,1.0270000000000001,0.9470000000000001,1920,1080,yuv420p,29.97002997,,,
331,Vlog_1080P-18da,Vlog,1080,116,4.442,4.037,4.261,4.612,0.495,0.6809999999999999,0.6409999999999999,0.42700000000000005,1920,1080,yuv420p,24.0,,,
332,Vlog_1080P-19bb,Vlog,1080,119,3.076,2.8810000000000002,3.0389999999999997,3.233,0.8170000000000001,0.728,0.7120000000000001,0.773,1920,1080,yuv420p,29.97002997,,,
334,Vlog_1080P-1a53,Vlog,1080,134,4.474,4.489,4.41,4.315,0.469,0.389,0.418,0.44299999999999995,1920,1080,yuv420p,59.94006309,,,
335,Vlog_1080P-1df9,Vlog,1080,125,4.1339999999999995,4.1419999999999995,4.394,4.332,0.37200000000000005,0.415,0.46299999999999997,0.41700000000000004,1920,1080,yuv420p,60.0,,,
336,Vlog_1080P-1e70,Vlog,1080,132,2.4419999999999997,2.775,2.87,2.198,0.953,0.774,0.797,0.9079999999999999,1920,1080,yuv420p,30.0,,,
337,Vlog_1080P-1f0a,Vlog,1080,118,3.872,3.8289999999999997,4.138999999999999,3.967,0.627,0.588,0.645,0.741,1920,1080,yuv420p,24.0,,,
338,Vlog_1080P-21f5,Vlog,1080,111,3.327,3.304,3.4589999999999996,3.72,0.636,0.659,0.55,0.54,1920,1080,yuv420p,29.97002997,,,
340,Vlog_1080P-2394,Vlog,1080,119,4.641,4.662,4.737,4.595,0.377,0.392,0.325,0.42,1920,1080,yuv420p,24.0,,,
341,Vlog_1080P-23cb,Vlog,1080,114,3.069,3.2060000000000004,3.074,2.7680000000000002,0.748,0.7020000000000001,0.652,0.784,1920,1080,yuv420p,29.97002997,,,
342,Vlog_1080P-25de,Vlog,1080,139,1.9140000000000001,1.814,1.8430000000000002,1.8940000000000001,0.7090000000000001,0.6659999999999999,0.679,0.785,1920,1080,yuv420p,50.0,,,
344,Vlog_1080P-26dc,Vlog,1080,124,3.685,3.552,3.359,2.9330000000000003,0.5870000000000001,0.564,0.685,0.696,1920,1080,yuv420p,29.97002997,,,
346,Vlog_1080P-2cda,Vlog,1080,127,4.428999999999999,4.448,4.381,4.109,0.48,0.43799999999999994,0.439,0.43200000000000005,1920,1080,yuv420p,25.0,,,
348,Vlog_1080P-34cb,Vlog,1080,118,2.428,2.715,2.0580000000000003,1.699,0.995,0.7829999999999999,0.851,0.809,1920,1080,yuv420p,59.94006309,,,
349,Vlog_1080P-35cd,Vlog,1080,112,3.196,3.4810000000000003,3.528,3.55,0.596,0.542,0.465,0.484,1920,1080,yuv420p,30.0,,,
350,Vlog_1080P-3744,Vlog,1080,117,3.948,4.186,4.398,3.4989999999999997,0.574,0.40399999999999997,0.44799999999999995,0.624,1920,1080,yuv420p,50.0,,,
352,Vlog_1080P-45c9,Vlog,1080,104,2.888,2.886,2.7569999999999997,2.801,0.696,0.659,0.642,0.583,1920,1080,yuv420p,23.97602398,,,
355,Vlog_1080P-4ba9,Vlog,1080,112,3.908,4.163,3.977,4.189,0.523,0.6,0.7,0.589,1920,1080,yuv420p,24.0,,,
356,Vlog_1080P-4f26,Vlog,1080,126,3.9619999999999997,3.803,3.716,3.69,0.484,0.511,0.495,0.42100000000000004,1920,1080,yuv420p,25.0,,,
357,Vlog_1080P-52fe,Vlog,1080,115,3.838,3.5180000000000002,3.3,3.15,0.5329999999999999,0.54,0.585,0.623,1920,1080,yuv420p,25.0,,,
359,Vlog_1080P-5904,Vlog,1080,128,4.365,4.538,4.459,4.391,0.47,0.413,0.48,0.434,1920,1080,yuv420p,60.0,,,
362,Vlog_1080P-5f28,Vlog,1080,108,2.8110000000000004,2.582,2.91,3.168,0.728,0.7659999999999999,0.594,0.627,1920,1080,yuv420p,59.94006309,,,
364,Vlog_1080P-62fc,Vlog,1080,136,4.255,4.2589999999999995,4.1419999999999995,4.271,0.5329999999999999,0.504,0.43700000000000006,0.493,1920,1080,yuv420p,60.0,,,
366,Vlog_1080P-64b6,Vlog,1080,108,4.192,4.0760000000000005,4.0169999999999995,3.8939999999999997,0.5760000000000001,0.40399999999999997,0.46799999999999997,0.451,1088,1088,yuv420p,60.0,,,
367,Vlog_1080P-6686,Vlog,1080,137,3.926,3.9360000000000004,3.205,2.998,0.701,0.528,0.6509999999999999,0.6609999999999999,1920,1080,yuv422p10le,59.94006309,,,
368,Vlog_1080P-687a,Vlog,1080,125,3.3739999999999997,3.216,3.346,3.241,0.7340000000000001,0.736,0.698,0.715,1920,1080,yuv422p10le,29.97002997,,,
370,Vlog_1080P-7062,Vlog,1080,126,3.944,4.175,4.181,4.032,0.584,0.62,0.583,0.708,1920,1080,yuv420p,25.0,,,
373,Vlog_1080P-7e8c,Vlog,1080,115,3.042,2.541,3.4939999999999998,3.426,0.662,0.95,0.52,0.551,1920,1080,yuv420p,29.97002997,,,
