,vid,category,resolution,x_Subjects,MOSFull,MOSChunk00,MOSChunk05,MOSChunk10,stdFull,stdChunk00,stdChunk05,stdChunk10,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
191,Sports_360P-2ace,Sports,360,140,3.444,3.2,3.3139999999999996,3.321,0.494,0.462,0.45299999999999996,0.493,720,412,yuv420p,25.0,,,
192,Sports_360P-2e48,Sports,360,108,2.7439999999999998,2.715,2.662,2.736,0.698,0.563,0.609,0.552,512,384,yuv420p,25.0,,,
193,Sports_360P-301d,Sports,360,118,3.667,3.825,3.761,3.048,0.508,0.45,0.456,0.625,720,400,yuv420p,29.97002997,,,
194,Sports_360P-32d3,Sports,360,132,3.012,2.8689999999999998,2.813,2.531,0.623,0.6579999999999999,0.628,0.56,640,352,yuv420p,25.0,,,
196,Sports_360P-3960,Sports,360,118,2.787,2.8760000000000003,2.7880000000000003,2.642,0.525,0.575,0.588,0.53,480,360,yuv420p,29.97002997,,,
197,Sports_360P-3e68,Sports,360,107,2.508,2.5839999999999996,2.44,2.6189999999999998,0.7040000000000001,0.713,0.58,0.5579999999999999,640,360,yuv420p,30.0,,,
198,Sports_360P-4545,Sports,360,117,2.432,2.2569999999999997,2.197,2.201,0.746,0.621,0.527,0.593,624,464,yuv420p,25.0,,,
200,Sports_360P-4802,Sports,360,131,2.582,2.553,2.404,2.6710000000000003,0.647,0.524,0.5589999999999999,0.639,628,468,yuv420p,25.0,,,
201,Sports_360P-4ad7,Sports,360,130,2.327,2.042,2.333,2.191,0.537,0.6970000000000001,0.626,0.5820000000000001,632,468,yuv420p,25.0,,,
202,Sports_360P-50fd,Sports,360,118,3.011,2.7110000000000003,2.7969999999999997,2.764,0.642,0.552,0.613,0.6679999999999999,718,366,yuv420p,29.97002997,,,
203,Sports_360P-5252,Sports,360,122,2.5380000000000003,2.545,2.156,2.37,0.696,0.71,0.679,0.532,624,464,yuv420p,25.0,,,
204,Sports_360P-5ded,Sports,360,134,3.784,3.7260000000000004,3.716,3.818,0.491,0.522,0.489,0.498,684,384,yuv420p,30.0,,,
205,Sports_360P-61f6,Sports,360,126,3.3930000000000002,3.673,3.6630000000000003,3.44,0.511,0.556,0.493,0.583,720,400,yuv420p,25.0,,,
206,Sports_360P-65f3,Sports,360,145,2.826,2.7430000000000003,2.634,2.516,0.6629999999999999,0.616,0.608,0.586,360,360,yuv420p,29.97002997,,,
207,Sports_360P-6b4f,Sports,360,120,2.9810000000000003,3.0189999999999997,2.9530000000000003,2.966,0.618,0.586,0.621,0.599,720,406,yuv420p,25.0,,,
208,Sports_360P-6c6f,Sports,360,110,2.556,2.378,2.602,2.474,0.698,0.627,0.7120000000000001,0.642,480,360,yuv420p,30.0,,,
210,Sports_360P-6f62,Sports,360,118,3.594,3.545,3.533,3.701,0.45799999999999996,0.47200000000000003,0.479,0.518,640,360,yuv420p,25.0,,,
211,Sports_360P-7f50,Sports,360,145,1.963,1.805,1.874,2.004,0.643,0.603,0.5760000000000001,0.633,624,464,yuv420p,25.0,,,
212,TelevisionClip_360P-0951,TelevisionClip,360,114,2.511,2.451,2.9539999999999997,2.705,0.5539999999999999,0.509,0.58,0.665,642,360,yuv420p,17.846,,,
213,TelevisionClip_360P-11d5,TelevisionClip,360,120,2.842,2.7689999999999997,2.469,2.721,0.61,0.693,0.551,0.58,540,360,yuv420p,30.23900119,,,
214,TelevisionClip_360P-29f1,TelevisionClip,360,114,2.5810000000000004,2.046,2.484,2.927,0.574,0.726,0.584,0.621,480,360,yuv420p,29.97002997,,,
215,TelevisionClip_360P-3b9a,TelevisionClip,360,134,2.883,2.688,2.8310000000000004,2.862,0.621,0.51,0.539,0.5710000000000001,480,360,yuv420p,29.97002997,,,
216,TelevisionClip_360P-74dd,TelevisionClip,360,106,3.58,3.477,3.66,3.72,0.474,0.55,0.434,0.45399999999999996,640,360,yuv420p,29.97002997,,,
217,TelevisionClip_360P-7b23,TelevisionClip,360,125,2.997,2.8160000000000003,2.715,3.188,0.601,0.5720000000000001,0.591,0.545,640,360,yuv420p,29.97002997,,,
218,VerticalVideo_360P-0d29,VerticalVideo,360,116,2.8089999999999997,2.614,2.605,2.495,0.701,0.63,0.7190000000000001,0.738,480,640,yuv420p,26.39,,,
219,VerticalVideo_360P-1424,VerticalVideo,360,126,3.7319999999999998,3.7289999999999996,3.705,3.8339999999999996,0.491,0.493,0.496,0.503,480,800,yuv420p,26.296,,,
220,VerticalVideo_360P-145e,VerticalVideo,360,127,2.6060000000000003,2.2319999999999998,2.512,2.059,0.763,0.851,0.8190000000000001,0.723,480,640,yuv420p,25.035,,,
221,VerticalVideo_360P-2bb0,VerticalVideo,360,121,3.073,3.057,3.302,3.3110000000000004,0.647,0.642,0.51,0.48200000000000004,480,720,yuv420p,29.73,,,
223,VerticalVideo_360P-2fa3,VerticalVideo,360,136,4.331,4.41,4.396,4.369,0.491,0.45,0.456,0.444,540,720,yuv420p,28.311,,,
224,VerticalVideo_360P-3936,VerticalVideo,360,121,3.7939999999999996,3.92,3.8310000000000004,3.728,0.449,0.43799999999999994,0.424,0.408,270,480,yuv420p,29.97002997,,,
225,VerticalVideo_360P-3b4e,VerticalVideo,360,119,3.576,3.365,3.5239999999999996,3.412,0.5539999999999999,0.69,0.5710000000000001,0.5770000000000001,480,640,yuv420p,24.611,,,
226,VerticalVideo_360P-42f1,VerticalVideo,360,114,3.603,3.673,3.48,3.3760000000000003,0.49200000000000005,0.519,0.525,0.525,406,720,yuv420p,30.0,,,
228,VerticalVideo_360P-52c1,VerticalVideo,360,114,2.352,1.9869999999999999,1.893,2.289,0.657,0.691,0.6559999999999999,0.5429999999999999,202,360,yuv420p,29.97002997,,,
229,VerticalVideo_360P-5429,VerticalVideo,360,105,3.616,3.3939999999999997,3.4810000000000003,3.408,0.526,0.51,0.51,0.5710000000000001,352,640,yuv420p,25.0,,,
230,VerticalVideo_360P-54f7,VerticalVideo,360,123,4.146,4.1160000000000005,4.07,3.986,0.39899999999999997,0.5770000000000001,0.6,0.5429999999999999,480,800,yuv420p,53.448,,,
231,VerticalVideo_360P-579c,VerticalVideo,360,119,3.0580000000000003,3.127,3.136,2.853,0.8029999999999999,0.706,0.732,0.7959999999999999,600,600,yuv420p,12.0,,,
232,VerticalVideo_360P-634f,VerticalVideo,360,124,4.523,4.428999999999999,4.4719999999999995,4.327,0.42,0.439,0.415,0.462,432,768,yuv420p,30.25299891,,,
233,VerticalVideo_360P-6490,VerticalVideo,360,107,2.9730000000000003,2.795,2.8680000000000003,2.7089999999999996,0.73,0.7659999999999999,0.722,0.7829999999999999,480,720,yuv420p,10.157,,,
234,VerticalVideo_360P-694d,VerticalVideo,360,118,3.4539999999999997,3.383,3.346,3.4360000000000004,0.45399999999999996,0.489,0.49700000000000005,0.488,480,640,yuv420p,15.134,,,
235,VerticalVideo_360P-6ff2,VerticalVideo,360,125,3.543,3.259,3.2030000000000003,3.1839999999999997,0.516,0.6,0.5770000000000001,0.536,480,640,yuv420p,29.165,,,
236,VerticalVideo_360P-70a9,VerticalVideo,360,132,2.8139999999999996,2.847,2.847,2.733,0.7140000000000001,0.6559999999999999,0.72,0.7609999999999999,480,720,yuv420p,20.0,,,
237,VerticalVideo_360P-7ba8,VerticalVideo,360,121,3.563,3.23,3.237,3.5660000000000003,0.535,0.698,0.7190000000000001,0.5660000000000001,720,720,yuv420p,29.97002997,,,
238,VerticalVideo_360P-7ec3,VerticalVideo,360,129,3.909,3.875,3.886,3.885,0.515,0.545,0.529,0.521,406,720,yuv420p,30.0,,,
241,Vlog_360P-1e5b,Vlog,360,123,3.266,3.2710000000000004,3.1839999999999997,3.012,0.574,0.551,0.54,0.583,640,360,yuv420p,30.0,,,
242,Vlog_360P-22a0,Vlog,360,130,3.286,3.037,3.0980000000000003,3.0,0.528,0.618,0.6409999999999999,0.6559999999999999,640,360,yuv420p,30.0,,,
243,Vlog_360P-2973,Vlog,360,109,2.9019999999999997,2.742,2.741,2.798,0.628,0.531,0.535,0.5429999999999999,640,360,yuv420p,29.97002997,,,
244,Vlog_360P-2e9d,Vlog,360,124,2.7460000000000004,2.79,2.8680000000000003,2.773,0.561,0.608,0.594,0.614,640,360,yuv420p,25.0,,,
245,Vlog_360P-3121,Vlog,360,125,2.775,2.5839999999999996,2.734,2.481,0.727,0.578,0.6609999999999999,0.721,640,360,yuv420p,30.0,,,
246,Vlog_360P-3bc2,Vlog,360,111,3.944,3.6519999999999997,3.585,3.818,0.47100000000000003,0.539,0.544,0.499,640,360,yuv420p,30.0,,,
247,Vlog_360P-433e,Vlog,360,133,3.198,3.197,3.01,3.071,0.58,0.617,0.6509999999999999,0.654,640,360,yuv420p,30.0,,,
249,Vlog_360P-4697,Vlog,360,118,3.551,3.091,3.312,3.109,0.56,0.645,0.603,0.6920000000000001,640,360,yuv420p,30.0,,,
250,Vlog_360P-4795,Vlog,360,121,2.479,2.401,2.22,2.533,0.629,0.547,0.607,0.589,640,360,yuv420p,30.0,,,
251,Vlog_360P-4ad1,Vlog,360,109,3.016,3.029,3.17,3.1910000000000003,0.5529999999999999,0.588,0.5539999999999999,0.505,640,360,yuv420p,30.0,,,
252,Vlog_360P-4d71,Vlog,360,103,3.052,3.102,3.3510000000000004,3.0239999999999996,0.615,0.625,0.662,0.787,640,360,yuv420p,30.0,,,
254,Vlog_360P-6279,Vlog,360,104,3.26,2.986,2.965,2.9960000000000004,0.555,0.584,0.601,0.5920000000000001,640,360,yuv420p,30.0,,,
255,Vlog_360P-7334,Vlog,360,143,3.266,3.245,3.008,3.213,0.674,0.55,0.614,0.679,640,360,yuv420p,30.0,,,
256,Vlog_360P-76ae,Vlog,360,109,2.6060000000000003,2.3930000000000002,2.6889999999999996,2.853,0.667,0.6459999999999999,0.596,0.643,640,360,yuv420p,30.0,,,
257,Vlog_360P-7efe,Vlog,360,146,2.912,2.781,2.915,2.992,0.6679999999999999,0.624,0.675,0.609,640,360,yuv420p,30.0,,,
